Idx,Sensor_008,Sensor_035,Sensor_038,Sensor_048,Sensor_050
2017626,18.25,23,13,8,18
2017626,26.5,29,24,11,34
2017626,38.25,45,38,26,33
2017626,43.75,49,44,29,30
2017626,42.5,50,44,43,31
2017626,49.75,54,48,50,52
2017626,47,43,40,42,49
2017626,34.75,30,28,32,40
2017626,32.75,32,21,22,35
2017626,33,26,22,28,38
2017626,30.5,29,18,25,38
2017626,30.75,27,22,28,34
2017626,37.75,29,24,30,45
2017626,42.5,29,27,39,51
2017626,44.25,33,30,42,53
2017626,45,37,30,47,54
2017626,45.5,45,37,47,55
2017626,45,45,38,44,53
2017626,49.25,39,26,34,46
2017627,46.25,37,28,34,48
2017627,44.75,32,18,34,38
2017627,40.25,75,17,60,32
2017627,56.25,85,61,91,61
2017627,44.5,45,29,33,30
2017627,37.75,30,17,19,21
2017627,51.25,29,17,28,39
2017627,60,39,30,45,59
2017627,59.5,48,44,48,51
2017627,53,37,43,43,50
2017627,43.75,44,42,45,49
2017627,32.75,31,26,31,38
2017627,28.75,27,24,27,38
2017627,29,29,19,30,36
2017627,32,23,18,30,41
2017627,28.75,25,17,26,35
2017627,31,29,18,27,40
2017627,38.75,27,20,28,40
2017627,37.25,30,30,33,43
2017627,40.75,40,28,31,43
2017627,34.25,38,24,30,39
2017627,31,36,24,28,32
2017627,30.75,36,24,22,27
2017627,28.5,34,16,16,23
2017628,19.75,25,11,9,13
2017628,14,20,11,9,11
2017628,12.5,18,8,7,9
2017628,10.25,12,9,5,9
2017628,9.75,11,9,2,10
2017628,11.5,12,6,4,11
2017628,20,14,9,13,21
2017628,31.75,27,25,28,35
2017628,33,28,25,27,35
2017628,30.5,28,21,24,33
2017628,25.75,27,20,21,31
2017628,24,24,16,20,27
2017628,23.25,23,15,21,28
2017628,25.25,19,15,18,27
2017628,21.75,15,13,18,23
2017628,19.25,16,10,15,20
2017628,25.75,18,13,17,29
2017628,27.75,18,15,20,31
2017628,31.5,20,16,18,35
2017628,34.5,21,19,22,39
2017628,35.75,27,26,27,36
2017628,29.25,28,22,25,28
2017628,23.75,19,14,14,22
2017628,22,24,15,12,23
2017629,15.75,24,14,10,13
2017629,14,24,8,7,8
2017629,11.25,20,6,5,8
2017629,8.25,19,4,2,6
2017629,7.75,20,3,1,8
2017629,8.75,17,3,2,9
2017629,15,16,7,8,16
2017629,29.25,28,19,23,37
2017629,35,32,29,26,38
2017629,31,23,23,19,32
2017629,24.75,28,19,18,27
2017629,24.5,25,17,17,28
2017629,22.5,25,22,17,32
2017629,24.25,23,23,18,31
2017629,26.75,22,23,20,35
2017629,24.25,18,17,17,32
2017629,27.25,24,18,16,34
2017629,29.25,21,19,17,36
2017629,30.75,26,27,23,42
2017629,32.5,30,28,26,41
2017629,30.5,31,32,27,38
2017629,24.75,34,26,24,30
2017629,23,31,21,23,26
2017629,18.75,26,17,18,20
2017630,15.75,23,12,12,14
2017630,12.75,23,6,8,10
2017630,12.25,19,5,3,10
2017630,10,17,4,4,9
2017630,10,19,4,4,9
2017630,11.5,19,6,5,14
2017630,20.75,21,10,11,25
2017630,36.75,45,30,26,46
2017630,40.75,37,37,28,52
2017630,40.5,36,34,26,43
2017630,25.75,31,34,20,25
2017630,30,28,28,18,35
2017630,28.5,28,24,27,28
2017630,27.25,20,19,14,32
2017630,22.5,19,17,16,31
2017630,22.5,19,24,16,31
2017630,29.25,24,25,18,43
2017630,27,18,22,17,40
2017630,25.75,17,28,23,42
2017630,25.5,15,34,25,40
2017630,26,17,34,19,40
2017630,25.75,22,29,26,31
2017630,25.75,22,28,28,35
2017630,23.75,22,25,22,31
201771,20,20,26,15,27
201771,12.75,14,14,4,10
201771,8.5,11,8,3,6
201771,7.75,11,7,1,6
201771,8,14,6,1,5
201771,7,14,7,1,6
201771,9.5,18,12,3,9
201771,12.75,29,14,3,11
201771,15,40,22,7,18
201771,13.5,27,28,4,14
201771,10.75,25,32,3,12
201771,10,24,17,1,10
201771,10.25,19,18,2,11
201771,12.5,19,19,4,19
201771,8.25,17,14,2,8
201771,8,15,10,2,10
201771,7.75,11,8,2,7
201771,8.5,11,8,1,9
201771,11.25,12,16,2,19
201771,13.25,10,22,2,17
201771,15.75,14,32,5,20
201771,19.25,18,34,8,22
201771,18.25,23,28,11,21
201771,15,22,27,7,15
201772,18.25,19,28,6,13
201772,19,19,18,12,16
201772,17.75,14,12,4,20
201772,14.5,13,9,3,12
201772,12.75,15,13,4,7
201772,11.5,18,10,5,6
201772,11.5,18,15,6,7
201772,15.25,23,13,7,14
201772,12.5,22,8,3,11
201772,11.75,23,11,4,12
201772,11.75,32,17,5,12
201772,12.25,25,16,9,11
201772,13,21,17,6,12
201772,12.25,22,19,6,9
201772,13.25,25,21,9,10
201772,10.25,25,14,2,12
201772,10.25,26,13,4,11
201772,11.75,23,16,4,10
201772,12.5,24,21,3,9
201772,14.25,25,19,4,11
201772,17.5,32,29,8,13
201772,28.5,40,42,16,19
201772,30.25,35,54,22,26
201772,23.25,32,40,12,16
201773,21.75,40,19,12,13
201773,18.75,27,19,11,20
201773,13.25,21,10,3,16
201773,11.75,24,7,3,17
201773,12.25,25,12,8,13
201773,17,35,17,16,13
201773,32.5,42,29,27,22
201773,53.5,57,72,44,50
201773,46.5,52,91,41,47
201773,37.75,55,74,27,34
201773,32.5,48,42,20,23
201773,27.5,42,35,24,21
201773,26,43,35,29,20
201773,15.75,43,40,37,21
201773,22.5,43,37,35,15
201773,17.75,38,38,19,15
201773,20.25,39,38,16,18
201773,25.25,42,30,20,26
201773,32.75,42,29,29,32
201773,34,47,37,45,21
201773,40.75,52,44,53,46
201773,57,74,45,60,59
201773,68.75,80,68,81,71
201773,38.75,49,39,41,35
201774,26,44,29,38,22
201774,19.5,35,18,25,17
201774,18.75,40,13,14,18
201774,19,33,14,13,16
201774,17,32,11,12,14
201774,18.25,25,13,8,18
201774,34.5,41,28,26,30
201774,59,65,58,41,44
201774,58.5,57,69,45,41
201774,48.5,59,54,37,35
201774,27.25,48,34,25,21
201774,22,48,22,16,16
201774,21.25,34,19,22,13
201774,18,29,18,20,11
201774,16.25,28,14,28,10
201774,17,31,11,23,16
201774,13.5,27,15,26,11
201774,17.5,28,17,28,11
201774,24.5,33,22,24,26
201774,31.25,36,20,31,34
201774,33.75,45,28,46,32
201774,50.25,71,37,66,34
201774,81.5,111,84,82,74
201774,28,36,21,26,25
201775,14.5,23,11,15,12
201775,14.5,21,12,17,10
201775,10.5,17,8,11,10
201775,10.75,20,7,10,13
201775,12.5,27,7,4,14
201775,14,20,10,6,13
201775,29.25,33,15,12,15
201775,42.25,52,25,20,22
201775,43.5,48,35,27,26
201775,36.75,48,34,27,28
201775,32,56,35,24,27
201775,21.75,41,36,32,26
201775,28.75,40,32,37,27
201775,32.25,39,25,31,31
201775,29.75,38,21,33,35
201775,29.75,33,20,30,42
201775,28.5,45,21,34,35
201775,35,36,27,32,48
201775,33.25,35,28,39,41
201775,36.5,47,38,55,36
201775,54.75,43,42,55,70
201775,68.25,69,51,82,88
201775,64.25,67,49,65,72
201775,21.25,30,17,25,17
201776,15.75,23,14,15,14
201776,15.25,20,12,9,16
201776,15.75,48,16,14,16
201776,10.75,21,7,9,9
201776,12.25,28,8,5,11
201776,12.5,29,11,6,11
201776,19.75,27,16,8,16
201776,44.25,49,29,27,28
201776,55.25,57,50,43,36
201776,64,74,64,60,61
201776,57.5,74,59,57,42
201776,47,56,50,46,33
201776,56,70,53,51,47
201776,55.75,74,64,58,47
201776,53,65,58,48,56
201776,42.25,61,49,40,50
201776,33,43,42,27,43
201776,33,57,44,24,37
201776,42,35,34,34,47
201776,51.25,56,47,47,41
201776,57,67,61,55,59
201776,58.5,56,57,51,58
201776,37,53,46,24,30
201776,24.5,32,30,13,20
201777,22,29,25,11,14
201777,20.25,29,19,12,13
201777,13.5,22,14,7,11
201777,14.5,23,15,10,15
201777,13.5,24,14,7,12
201777,18.5,27,17,11,13
201777,32.5,36,29,25,23
201777,55.25,48,56,40,55
201777,55.75,58,60,48,45
201777,47.5,61,63,40,33
201777,49.75,71,53,44,39
201777,44.75,64,56,45,35
201777,37.25,57,39,32,21
201777,30.25,50,33,36,23
201777,35.75,42,37,34,33
201777,43.75,43,39,38,54
201777,43.25,50,51,39,52
201777,54.25,63,66,55,52
201777,59.25,67,68,53,54
201777,32.25,52,45,24,30
201777,27.75,47,40,17,24
201777,31.75,51,48,23,27
201777,45.75,65,38,29,29
201777,50.25,55,39,36,34
201778,42,51,43,31,27
201778,36.25,44,31,18,27
201778,23,37,25,13,16
201778,20.25,33,25,13,21
201778,19.5,30,22,12,21
201778,19.25,34,16,9,12
201778,30.75,44,20,14,25
201778,45.75,46,34,21,48
201778,43.75,45,31,27,34
201778,41.5,42,38,41,41
201778,30.75,28,20,26,29
201778,22.25,23,14,15,24
201778,22.75,17,14,12,26
201778,20.5,20,14,12,26
201778,26.5,40,32,16,30
201778,28,37,21,25,17
201778,24.25,55,26,17,14
201778,28.25,43,29,24,21
201778,33.25,49,32,31,32
201778,29.75,42,27,31,26
201778,37.25,60,39,25,30
201778,53.25,79,45,41,41
201778,75.25,80,84,67,69
201778,93.75,91,84,86,91
201779,101,83,80,91,89
201779,95.5,78,72,68,73
201779,90.75,78,69,76,73
201779,67,65,44,55,44
201779,58,56,39,38,39
201779,57.75,70,58,46,34
201779,46.25,57,62,45,26
201779,41.75,40,48,39,25
201779,31.25,47,30,30,27
201779,23.25,37,26,17,18
201779,20,34,22,20,16
201779,17.5,31,19,25,16
201779,19.75,24,18,21,18
201779,19.5,25,17,16,16
201779,17.75,22,13,18,17
201779,15,23,8,14,15
201779,16,22,9,12,18
201779,15.25,23,10,12,15
201779,20,23,11,13,18
201779,26.25,36,15,19,29
201779,32.75,41,23,40,40
201779,40.75,47,29,41,52
201779,53.25,46,43,46,61
201779,56.5,55,31,33,49
2017710,50.5,39,24,27,39
2017710,38,35,28,24,39
2017710,28.75,30,21,22,27
2017710,19,24,12,9,17
2017710,19.25,21,12,15,15
2017710,22.75,20,10,13,21
2017710,41.75,20,14,18,44
2017710,64.25,30,38,44,67
2017710,68.75,62,61,57,68
2017710,69.75,67,68,63,80
2017710,55.25,48,40,50,52
2017710,36.5,42,30,38,38
2017710,34.25,42,29,29,44
2017710,30.5,38,24,34,40
2017710,28.5,30,17,27,34
2017710,26.75,38,22,26,34
2017710,33.75,39,26,23,40
2017710,36.5,45,27,27,47
2017710,41.25,49,29,28,54
2017710,52.75,31,33,29,64
2017710,52,36,28,32,65
2017710,63.5,51,51,46,76
2017710,73,61,53,51,81
2017710,63.25,56,50,41,64
2017711,57.25,54,44,55,49
2017711,75,57,53,69,81
2017711,69.75,66,46,75,67
2017711,40,58,26,24,16
2017711,18.75,41,16,18,11
2017711,22,35,14,8,14
2017711,29.25,36,26,12,29
2017711,50.75,54,55,35,46
2017711,60,63,70,44,42
2017711,54.75,73,69,45,43
2017711,51.25,85,65,59,47
2017711,65,77,72,75,68
2017711,58.5,72,53,57,65
2017711,44.5,65,32,37,54
2017711,37.5,46,32,35,49
2017711,34,36,26,33,44
2017711,34.5,32,29,34,35
2017711,36.5,35,31,35,53
2017711,46,39,37,46,67
2017711,46.5,44,31,44,66
2017711,52.5,46,43,58,76
2017711,69,81,52,70,87
2017711,78.25,76,49,69,71
2017711,88,74,65,82,79
2017712,81.75,54,58,79,74
2017712,83,87,66,88,88
2017712,88.5,83,59,90,86
2017712,62.5,77,57,61,38
2017712,58.75,76,52,27,31
2017712,56.25,67,46,21,23
2017712,55,59,54,29,37
2017712,77,71,74,59,61
2017712,86.25,92,116,72,67
2017712,81,95,97,63,59
2017712,69,99,80,72,53
2017712,67.25,93,91,85,50
2017712,76,75,73,80,85
2017712,50.25,46,54,51,69
2017712,44.25,32,31,54,62
2017712,40.5,35,32,43,59
2017712,40.25,44,35,34,51
2017712,40.75,39,27,40,47
2017712,49.75,46,34,43,70
2017712,57.5,54,39,55,76
2017712,64.25,59,48,53,81
2017712,91.25,71,66,77,115
2017712,107.25,91,97,103,114
2017712,95.5,76,74,82,88
2017713,108.75,97,93,108,68
2017713,88,99,55,79,78
2017713,73,98,80,72,65
2017713,42.5,68,75,34,28
2017713,26.25,52,32,14,23
2017713,31.25,63,27,13,18
2017713,50,62,47,17,32
2017713,76,76,69,45,58
2017713,82.5,91,100,63,61
2017713,68,104,88,48,58
2017713,60,107,86,49,38
2017713,64.25,107,78,49,44
2017713,66.5,92,75,85,60
2017713,74.5,78,75,93,85
2017713,68.25,59,50,67,76
2017713,50.25,44,34,47,70
2017713,46.5,35,34,44,60
2017713,46.5,39,35,29,56
2017713,53.5,40,36,37,62
2017713,59.25,41,35,37,70
2017713,76.5,64,54,68,83
2017713,108,98,95,104,112
2017713,116,148,125,120,98
2017713,76.25,112,106,82,85
2017714,54.25,78,63,34,41
2017714,48.25,86,36,38,28
2017714,43,89,43,30,21
2017714,40.5,75,57,36,23
2017714,21.25,55,25,13,18
2017714,15.5,33,18,8,14
2017714,25.25,36,27,14,26
2017714,47.75,57,62,32,52
2017714,59.5,62,77,42,52
2017714,51.75,68,66,33,34
2017714,46.5,74,51,46,33
2017714,48,58,56,52,44
2017714,61.5,73,59,61,64
2017714,65.25,57,51,59,84
2017714,62.75,39,40,52,99
2017714,55.25,38,43,49,78
2017714,46.75,39,30,36,68
2017714,45.75,37,28,35,60
2017714,44.25,31,25,33,55
2017714,49.75,38,30,32,58
2017714,60,65,55,56,75
2017714,72.5,101,93,91,95
2017714,78.25,107,111,74,78
2017714,29.75,67,55,21,26
2017715,24.25,44,28,10,16
2017715,20.5,32,16,9,12
2017715,18.5,34,12,8,11
2017715,14.75,31,14,11,10
2017715,14.25,24,9,8,8
2017715,15.5,29,11,5,9
2017715,20.75,33,14,9,13
2017715,27.5,32,17,11,17
2017715,26.5,37,21,14,17
2017715,27,45,23,19,18
2017715,19.75,33,19,16,16
2017715,18,39,20,12,14
2017715,16,29,18,12,16
2017715,16.75,30,16,13,14
2017715,19.5,24,18,21,24
2017715,15.5,30,14,17,16
2017715,17.5,30,15,15,24
2017715,14.75,34,15,12,19
2017715,19.75,28,16,17,20
2017715,22.5,46,25,18,13
2017715,34,83,33,18,18
2017715,66.75,91,69,22,31
2017715,85.75,109,109,54,49
2017715,25.5,52,25,11,15
2017716,21,36,22,7,14
2017716,21,41,16,8,13
2017716,18.25,38,15,6,11
2017716,18.75,37,15,8,13
2017716,15.25,35,18,11,12
2017716,22,45,17,10,15
2017716,21.75,44,14,9,17
2017716,25.25,34,13,11,18
2017716,20,30,14,8,13
2017716,18.25,49,11,8,12
2017716,17.75,32,20,13,15
2017716,13.25,29,17,9,13
2017716,13.75,24,14,9,12
2017716,14.25,29,14,13,14
2017716,13.75,28,11,12,12
2017716,13.25,23,9,10,12
2017716,14.25,26,13,15,13
2017716,14,26,12,8,12
2017716,21,39,18,17,33
2017716,30,33,19,24,41
2017716,39,35,70,38,55
2017716,69.75,61,154,67,96
2017716,107.5,105,93,128,94
2017716,120,109,133,112,113
2017717,67.25,90,97,69,67
2017717,20.75,43,26,19,15
2017717,12,23,11,11,9
2017717,10.5,20,8,6,8
2017717,11.5,24,8,5,10
2017717,15,26,13,9,13
2017717,32.5,41,21,19,25
2017717,61.75,66,43,45,51
2017717,71.25,72,58,52,52
2017717,62,72,65,55,48
2017717,37.5,50,47,32,26
2017717,17.25,49,45,27,25
2017717,26.5,51,45,29,16
2017717,28.75,44,45,32,18
2017717,32,38,30,43,30
2017717,37.75,32,32,31,45
2017717,42.5,31,26,33,52
2017717,42,38,33,38,52
2017717,48.25,37,37,37,58
2017717,57,44,37,40,67
2017717,80.75,53,61,54,105
2017717,87,70,60,80,94
2017717,87.25,86,61,93,82
2017717,98,90,83,105,94
2017718,81,96,73,76,80
2017718,41.75,49,30,34,35
2017718,16.5,30,15,14,15
2017718,18.75,23,14,20,17
2017718,17,26,13,17,15
2017718,22.25,32,14,12,21
2017718,36,44,30,30,34
2017718,58.5,59,49,47,61
2017718,64,79,59,54,50
2017718,51.75,69,53,44,37
2017718,41.25,71,61,44,38
2017718,40.25,44,45,37,43
2017718,36,43,33,33,29
2017718,30.75,46,31,38,30
2017718,33.75,39,25,34,39
2017718,32.75,38,21,28,40
2017718,27,40,25,39,34
2017718,34.25,47,26,46,46
2017718,26,44,36,49,46
2017718,50.25,45,30,48,63
2017718,53.25,45,36,49,66
2017718,52,38,37,43,61
2017718,20.25,31,22,34,14
2017718,18,26,13,25,15
2017719,23.25,30,19,21,25
2017719,27.75,47,27,32,36
2017719,18.25,23,9,16,17
2017719,11.25,14,8,10,12
2017719,13.75,14,5,7,14
2017719,13.5,15,7,8,13
2017719,23.25,20,10,19,27
2017719,53.75,46,39,49,64
2017719,58.5,57,60,55,68
2017719,52,49,47,54,60
2017719,42.75,45,34,38,54
2017719,31.5,36,20,34,35
2017719,30.75,34,20,29,38
2017719,29.75,33,18,29,35
2017719,28.25,31,17,32,38
2017719,30.25,26,18,25,34
2017719,29.25,28,17,23,41
2017719,31.5,29,19,25,41
2017719,35.25,31,20,33,50
2017719,38,30,22,33,51
2017719,36.75,30,27,33,41
2017719,40.25,31,23,31,42
2017719,41,29,24,25,49
2017719,40.5,30,23,28,42
2017720,39.25,33,19,21,37
2017720,32.25,27,15,15,29
2017720,24,22,12,13,22
2017720,16.75,23,9,9,13
2017720,17.25,23,7,11,15
2017720,18,31,14,11,11
2017720,29.75,29,21,19,23
2017720,39.25,52,42,31,29
2017720,36.25,57,59,41,37
2017720,32.5,51,40,34,30
2017720,35.75,48,44,34,24
2017720,30,50,35,28,19
2017720,24.75,35,29,20,23
2017720,24.5,38,26,36,25
2017720,33.25,35,28,32,49
2017720,33,30,26,25,49
2017720,27.25,28,23,26,35
2017720,29.75,32,25,30,40
2017720,33.25,38,29,30,44
2017720,45,39,32,36,69
2017720,61.75,50,39,42,80
2017720,70,68,48,61,80
2017720,64.5,65,49,49,75
2017720,55.5,44,41,40,60
2017721,45,38,28,31,51
2017721,37.25,39,23,29,32
2017721,22,26,14,19,27
2017721,19.75,18,9,14,21
2017721,26.25,17,12,14,36
2017721,34.25,21,15,20,37
2017721,41.25,27,22,28,29
2017721,69.5,50,46,51,61
2017721,77,56,60,53,70
2017721,68.5,49,66,56,70
2017721,58.75,53,44,54,60
2017721,41.25,40,29,37,44
2017721,33,32,25,30,42
2017721,31,34,21,26,40
2017721,35.5,33,24,32,47
2017721,35.25,29,27,33,59
2017721,29.5,26,17,24,37
2017721,29,35,22,25,36
2017721,30.5,30,20,26,40
2017721,33,28,18,26,39
2017721,38.25,37,22,32,48
2017721,39.75,40,26,42,49
2017721,37.5,39,21,38,47
2017721,39,33,22,32,41
2017722,47,33,26,35,47
2017722,43.25,45,33,38,38
2017722,38.5,39,25,32,36
2017722,32.75,25,16,24,23
2017722,37,19,13,15,30
2017722,36.25,24,13,18,30
2017722,34,27,26,15,24
2017722,34.25,46,39,14,30
2017722,32.5,47,35,16,28
2017722,26.75,35,21,13,17
2017722,37,44,26,28,24
2017722,40.5,46,35,34,37
2017722,33.25,39,28,33,37
2017722,24,25,15,16,26
2017722,18.75,22,11,12,16
2017722,15.25,19,6,10,14
2017722,15.25,22,7,11,21
2017722,17.75,20,11,10,22
2017722,23.25,25,9,15,29
2017722,25.25,38,12,16,32
2017722,34.25,43,19,26,40
2017722,44.25,54,33,43,50
2017722,62.25,52,31,41,51
2017722,66.25,50,35,48,61
2017723,62.5,68,48,46,53
2017723,54.25,81,41,25,27
2017723,34.75,65,30,18,17
2017723,33,51,27,12,19
2017723,26,49,18,10,12
2017723,18,47,14,6,9
2017723,20,38,14,5,11
2017723,17.5,39,19,7,15
2017723,15.75,49,24,7,14
2017723,15.25,22,14,4,9
2017723,15.5,26,17,5,11
2017723,15.5,29,17,10,13
2017723,18.25,28,17,15,15
2017723,18.5,27,12,13,21
2017723,18,25,12,8,24
2017723,17.25,24,8,7,21
2017723,16.75,27,7,7,20
2017723,16.5,25,9,11,19
2017723,20.75,29,11,12,27
2017723,25,38,20,14,31
2017723,23.75,43,29,23,34
2017723,26.75,54,38,28,42
2017723,31.75,54,48,34,45
2017723,35,49,51,25,42
2017724,45.5,47,47,29,45
2017724,40.75,56,36,23,35
2017724,18,26,13,10,16
2017724,12,17,6,4,9
2017724,12,15,6,5,13
2017724,13.5,17,6,5,15
2017724,27.5,22,9,14,29
2017724,45,30,25,27,45
2017724,46.75,42,49,41,36
2017724,35,52,42,33,27
2017724,24,51,39,17,20
2017724,18.5,36,27,12,16
2017724,18.75,39,26,19,23
2017724,17.75,34,30,20,16
2017724,23.25,35,25,19,29
2017724,21.75,27,21,18,26
2017724,25,38,36,10,36
2017724,21.5,52,23,16,19
2017724,25,66,32,18,22
2017724,27,43,31,8,20
2017724,24.25,49,35,10,21
2017724,24.75,48,46,11,28
2017724,22.5,39,31,12,24
2017724,19.25,30,20,8,13
2017725,10.75,20,10,5,7
2017725,9.25,17,10,5,8
2017725,6.75,10,7,2,6
2017725,6.5,10,5,1,8
2017725,7,13,4,2,8
2017725,10,15,6,1,9
2017725,14.25,18,13,5,11
2017725,22.75,27,23,11,18
2017725,24,29,40,15,15
2017725,21,36,32,15,15
2017725,19.5,42,23,9,14
2017725,18.5,39,34,8,13
2017725,18.75,40,29,14,12
2017725,19.5,45,28,10,18
2017725,17.25,37,24,13,21
2017725,18.5,35,27,7,24
2017725,22,31,30,17,37
2017725,26.75,32,27,22,39
2017725,28.5,46,26,25,41
2017725,26.75,46,34,19,27
2017725,30.75,51,48,11,42
2017725,24.5,54,42,9,30
2017725,17.5,42,27,7,20
2017725,14.75,32,23,5,16
2017726,13.5,22,14,3,10
2017726,12.25,24,9,4,8
2017726,9.75,24,10,6,9
2017726,10,13,9,3,15
2017726,11.5,20,5,2,11
2017726,13.5,20,9,4,10
2017726,25.25,25,13,10,25
2017726,43.25,41,38,30,31
2017726,50,60,63,38,32
2017726,41.25,63,66,33,25
2017726,35.5,51,45,33,24
2017726,43,60,50,47,42
2017726,47.75,42,37,53,59
2017726,40.25,47,39,39,42
2017726,39.25,40,34,34,40
2017726,31.75,32,31,32,32
2017726,26.75,37,23,23,35
2017726,22.75,43,24,26,20
2017726,27.25,45,22,38,22
2017726,43.25,38,27,34,52
2017726,51,49,45,34,64
2017726,53,76,58,34,58
2017726,64,69,63,34,54
2017726,78.75,92,94,34,60
2017727,48.5,68,36,34,19
2017727,33.25,60,35,34,19
2017727,30.25,65,35,34,22
2017727,29,55,37,34,22
2017727,19.5,42,27,34,16
2017727,16.25,29,23,34,20
2017727,31.75,34,31,34,37
2017727,56.5,51,53,34,50
2017727,61,52,79,34,42
2017727,53.5,63,70,34,36
2017727,51.25,59,61,34,37
2017727,60,67,75,34,58
2017727,57.5,55,58,34,59
2017727,44.5,44,37,34,56
2017727,30.5,37,38,34,40
2017727,31.25,32,23,34,55
2017727,29.25,32,20,34,41
2017727,29.75,30,21,34,38
2017727,40.75,36,28,34,57
2017727,41.25,35,23,34,53
2017727,48,43,36,34,73
2017727,64,63,52,34,84
2017727,82.25,76,80,34,82
2017727,89.75,76,65,34,78
2017728,78.25,59,74,34,73
2017728,57.75,47,52,34,46
2017728,67.75,51,46,34,59
2017728,70.5,72,58,34,55
2017728,60.25,79,73,34,45
2017728,64,52,50,34,58
2017728,73.75,36,46,34,67
2017728,94,57,89,34,94
2017728,100.5,79,129,34,86
2017728,77.75,80,90,34,49
2017728,56.25,81,52,34,31
2017728,40.5,61,60,34,32
2017728,46,47,48,34,52
2017728,44.25,39,39,34,46
2017728,47.25,39,31,39,58
2017728,47.25,34,29,39,60
2017728,41.25,35,25,30,60
2017728,43.5,42,23,29,53
2017728,44,28,26,34,64
2017728,47,50,28,33,57
2017728,53.25,48,28,45,72
2017728,64.25,63,41,57,74
2017728,80.75,78,47,57,89
2017728,78.75,56,68,73,85
2017729,86.25,63,82,92,93
2017729,80.75,43,43,69,100
2017729,76.5,49,44,52,89
2017729,78.5,60,44,64,70
2017729,71.25,66,56,85,67
2017729,65.5,51,53,60,55
2017729,74,70,57,62,71
2017729,62.25,63,59,65,61
2017729,54.75,68,65,66,47
2017729,47,52,41,32,30
2017729,42,56,52,50,32
2017729,46,52,46,47,48
2017729,38.75,42,30,33,39
2017729,25.5,35,16,22,29
2017729,23.5,30,11,14,33
2017729,17.75,28,9,12,24
2017729,19.25,24,8,12,23
2017729,22,34,13,16,33
2017729,24,27,15,12,34
2017729,28.75,32,24,30,42
2017729,41.25,52,39,40,57
2017729,59,65,64,50,74
2017729,72.25,85,66,74,75
2017729,81.75,80,56,74,71
2017730,64,72,48,48,55
2017730,52.75,54,36,45,45
2017730,46.25,41,22,28,39
2017730,40.75,46,19,32,34
2017730,41.75,37,35,19,27
2017730,55,41,37,52,45
2017730,59,73,36,60,44
2017730,51.75,52,39,48,31
2017730,46.25,53,40,37,34
2017730,42.25,50,38,33,29
2017730,39,55,47,42,41
2017730,35,33,29,34,35
2017730,21.25,24,13,13,19
2017730,17.5,22,12,11,17
2017730,17.5,25,12,11,19
2017730,15.25,19,8,9,17
2017730,14.75,19,7,9,16
2017730,18,16,8,8,19
2017730,21,23,11,11,23
2017730,27,22,15,14,30
2017730,35.75,34,19,23,40
2017730,52.5,37,37,31,61
2017730,55.25,50,42,37,62
2017730,54,43,32,31,52
2017731,44.75,40,42,44,45
2017731,43,45,30,33,37
2017731,35,35,18,29,33
2017731,31.5,38,18,26,21
2017731,23.75,16,10,9,21
2017731,23,21,11,16,21
2017731,32.5,23,19,22,35
2017731,55.75,26,37,35,60
2017731,59,43,63,44,58
2017731,59.5,67,64,62,53
2017731,56.75,65,64,67,64
