,Idx,Mean_S008,Mean_S035,Mean_S038,Mean_S048,Mean_S050
536,20140123,85.5,80.0,94.0,76.0,70.0
537,20140123,95.75,81.0,114.0,77.0,82.0
538,20140123,99.5,72.0,84.0,88.0,109.0
539,20140123,67.0,68.0,69.0,79.0,38.0
540,20140123,42.5,74.0,61.0,37.0,39.0
541,20140123,30.5,56.0,60.0,41.0,23.0
542,20140123,35.0,48.0,59.0,38.0,52.0
543,20140123,27.25,50.0,55.0,26.0,29.0
544,20140123,32.75,54.0,49.0,24.0,35.0
545,20140123,49.0,64.0,86.0,40.0,50.0
546,20140123,63.0,74.0,96.0,52.0,67.0
547,20140123,78.5,87.0,106.0,77.0,88.0
548,20140123,104.0,96.0,112.0,97.0,115.0
549,20140123,124.25,101.0,121.0,117.0,125.0
550,20140123,117.0,93.0,98.0,103.0,97.0
551,20140123,121.25,107.0,103.0,110.0,97.0
552,20140124,100.25,72.0,101.0,93.0,86.0
553,20140124,101.25,69.0,83.0,102.0,100.0
554,20140124,91.5,69.0,79.0,87.0,91.0
555,20140124,78.0,59.0,60.0,62.0,65.0
556,20140124,76.25,56.0,41.0,53.0,77.0
557,20140124,83.75,58.0,61.0,85.0,81.0
558,20140124,85.5,56.0,57.0,84.0,79.0
559,20140124,103.25,67.0,111.0,90.0,82.0
560,20140124,132.5,80.0,129.0,105.0,107.0
561,20140124,163.0,93.0,142.0,146.0,165.0
562,20140124,133.25,86.0,113.0,135.0,136.0
563,20140124,111.5,90.0,77.0,91.0,85.0
564,20140124,122.5,76.0,67.0,70.0,133.0
565,20140124,87.0,50.0,54.0,59.0,77.0
566,20140124,53.0,46.0,42.0,42.0,65.0
567,20140124,48.0,48.0,43.0,51.0,58.0
568,20140124,50.0,54.0,40.0,47.0,56.0
569,20140124,52.25,53.0,41.0,52.0,62.0
570,20140124,62.25,64.0,63.0,68.0,70.0
571,20140124,52.25,51.0,41.0,48.0,57.0
572,20140124,37.25,42.0,32.0,30.0,41.0
573,20140124,33.75,38.0,29.0,31.0,38.0
574,20140124,30.75,37.0,23.0,23.0,31.0
575,20140124,25.5,29.0,17.0,17.0,24.0
576,20140125,21.75,25.0,17.0,18.0,21.0
577,20140125,24.75,27.0,19.0,24.0,27.0
578,20140125,20.5,20.0,15.0,34.0,18.0
579,20140125,19.0,24.0,13.0,21.0,23.0
580,20140125,19.25,26.0,13.0,25.0,19.0
581,20140125,16.75,21.0,14.0,18.0,26.0
582,20140125,22.0,19.0,14.0,17.0,23.0
583,20140125,28.75,24.0,28.0,38.0,27.0
584,20140125,26.0,31.0,27.0,36.0,19.0
585,20140125,31.0,45.0,33.0,36.0,21.0
586,20140125,43.0,37.0,31.0,47.0,41.0
587,20140125,33.75,35.0,31.0,36.0,37.0
588,20140125,25.0,30.0,24.0,27.0,31.0
589,20140125,23.5,27.0,21.0,25.0,31.0
590,20140125,26.5,33.0,21.0,29.0,38.0
591,20140125,24.5,25.0,24.0,34.0,37.0
592,20140125,23.5,30.0,22.0,32.0,25.0
593,20140125,32.0,47.0,31.0,39.0,38.0
594,20140125,54.0,51.0,48.0,49.0,66.0
595,20140125,56.25,71.0,71.0,45.0,68.0
596,20140125,66.5,79.0,86.0,63.0,73.0
597,20140125,79.5,91.0,99.0,65.0,84.0
598,20140125,83.25,87.0,93.0,80.0,73.0
599,20140125,89.75,83.0,89.0,92.0,83.0
600,20140126,81.25,91.0,89.0,99.0,66.0
601,20140126,75.25,81.0,97.0,79.0,65.0
602,20140126,80.25,68.0,81.0,79.0,68.0
603,20140126,78.0,58.0,73.0,91.0,70.0
604,20140126,83.5,54.0,67.0,81.0,69.0
605,20140126,81.0,48.0,67.0,71.0,81.0
606,20140126,73.0,43.0,49.0,75.0,79.0
607,20140126,60.75,47.0,50.0,61.0,61.0
608,20140126,61.0,53.0,54.0,52.0,52.0
609,20140126,63.75,56.0,62.0,68.0,61.0
610,20140126,54.25,61.0,56.0,61.0,50.0
611,20140126,52.75,55.0,42.0,49.0,42.0
612,20140126,44.5,38.0,32.0,39.0,34.0
613,20140126,34.75,25.0,24.0,30.0,32.0
614,20140126,29.75,18.0,22.0,27.0,32.0
615,20140126,26.25,19.0,20.0,25.0,31.0
616,20140126,26.5,17.0,16.0,28.0,33.0
617,20140126,33.75,22.0,25.0,34.0,37.0
618,20140126,44.5,34.0,43.0,49.0,51.0
619,20140126,54.0,46.0,56.0,61.0,62.0
620,20140126,49.0,35.0,55.0,63.0,66.0
621,20140126,37.0,25.0,21.0,41.0,40.0
622,20140126,25.25,20.0,16.0,27.0,28.0
623,20140126,19.0,15.0,15.0,19.0,16.0
624,20140127,16.75,17.0,14.0,12.0,13.0
625,20140127,15.75,16.0,11.0,12.0,11.0
626,20140127,10.0,13.0,6.0,10.0,8.0
627,20140127,9.5,6.0,7.0,6.0,4.0
628,20140127,11.75,6.0,5.0,8.0,5.0
629,20140127,11.25,13.0,9.0,12.0,10.0
630,20140127,29.5,23.0,16.0,18.0,34.0
631,20140127,47.75,33.0,36.0,45.0,52.0
632,20140127,54.5,46.0,55.0,61.0,62.0
633,20140127,47.5,43.0,47.0,48.0,45.0
634,20140127,34.75,37.0,34.0,41.0,43.0
635,20140127,29.75,24.0,29.0,30.0,34.0
636,20140127,28.75,23.0,28.0,31.0,32.0
637,20140127,23.25,25.0,24.0,25.0,31.0
638,20140127,26.5,27.0,25.0,35.0,36.0
639,20140127,31.75,23.0,25.0,29.0,39.0
640,20140127,31.5,22.0,23.0,33.0,40.0
641,20140127,40.25,33.0,37.0,43.0,47.0
642,20140127,51.25,39.0,41.0,58.0,60.0
643,20140127,45.75,40.0,37.0,44.0,53.0
644,20140127,47.5,32.0,34.0,44.0,58.0
645,20140127,43.0,35.0,27.0,37.0,46.0
646,20140127,26.75,26.0,17.0,23.0,31.0
647,20140127,19.75,19.0,17.0,23.0,18.0
648,20140128,13.5,21.0,11.0,17.0,8.0
649,20140128,11.75,8.0,8.0,9.0,11.0
650,20140128,8.5,15.0,6.0,9.0,7.0
651,20140128,7.25,7.0,5.0,8.0,6.0
652,20140128,8.0,8.0,5.0,5.0,8.0
653,20140128,11.0,9.0,8.0,9.0,13.0
654,20140128,28.75,13.0,12.0,22.0,28.0
655,20140128,58.5,41.0,41.0,59.0,61.0
656,20140128,80.0,59.0,66.0,79.0,94.0
657,20140128,74.0,58.0,56.0,72.0,77.0
658,20140128,48.0,39.0,35.0,50.0,53.0
659,20140128,40.5,26.0,29.0,49.0,55.0
660,20140128,34.5,21.0,31.0,42.0,42.0
661,20140128,35.0,20.0,27.0,37.0,46.0
662,20140128,31.25,16.0,22.0,37.0,42.0
663,20140128,26.25,17.0,19.0,34.0,36.0
664,20140128,28.0,17.0,22.0,32.0,38.0
665,20140128,33.0,19.0,28.0,42.0,40.0
666,20140128,40.0,23.0,33.0,48.0,49.0
667,20140128,47.75,32.0,51.0,58.0,66.0
668,20140128,53.75,52.0,75.0,81.0,80.0
669,20140128,46.75,38.0,45.0,61.0,61.0
670,20140128,29.0,26.0,24.0,41.0,31.0
671,20140128,25.5,15.0,19.0,31.0,32.0
672,20140129,16.0,10.0,11.0,18.0,15.0
673,20140129,12.0,9.0,8.0,15.0,11.0
674,20140129,9.0,9.0,6.0,11.0,9.0
675,20140129,7.5,7.0,5.0,10.0,7.0
676,20140129,7.75,6.0,5.0,9.0,7.0
677,20140129,9.0,7.0,5.0,8.0,9.0
678,20140129,18.25,10.0,9.0,18.0,21.0
679,20140129,41.5,25.0,30.0,45.0,48.0
680,20140129,75.25,49.0,76.0,69.0,97.0
681,20140129,87.25,67.0,92.0,83.0,105.0
682,20140129,62.75,49.0,72.0,68.0,84.0
683,20140129,49.0,36.0,43.0,41.0,60.0
684,20140129,50.0,44.0,54.0,51.0,70.0
685,20140129,50.25,35.0,48.0,54.0,63.0
686,20140129,40.0,35.0,34.0,40.0,54.0
687,20140129,37.25,32.0,29.0,34.0,50.0
688,20140129,39.75,32.0,33.0,40.0,50.0
689,20140129,49.0,44.0,40.0,49.0,64.0
690,20140129,72.0,63.0,61.0,67.0,83.0
691,20140129,82.25,61.0,81.0,77.0,97.0
692,20140129,73.75,54.0,73.0,78.0,89.0
693,20140129,52.25,49.0,40.0,40.0,59.0
694,20140129,52.25,51.0,49.0,44.0,60.0
695,20140129,38.0,43.0,36.0,36.0,44.0
696,20140130,22.5,30.0,23.0,19.0,26.0
697,20140130,15.25,24.0,14.0,15.0,12.0
698,20140130,15.0,20.0,13.0,14.0,15.0
699,20140130,15.5,21.0,12.0,12.0,12.0
700,20140130,9.0,12.0,7.0,7.0,5.0
701,20140130,8.75,13.0,8.0,8.0,6.0
702,20140130,23.0,20.0,16.0,17.0,29.0
703,20140130,47.5,45.0,56.0,62.0,69.0
704,20140130,72.5,62.0,67.0,67.0,87.0
705,20140130,66.75,52.0,58.0,63.0,81.0
706,20140130,42.0,52.0,41.0,44.0,51.0
707,20140130,34.75,42.0,38.0,42.0,46.0
708,20140130,31.75,33.0,31.0,35.0,43.0
709,20140130,32.5,30.0,30.0,30.0,44.0
710,20140130,33.5,28.0,30.0,32.0,44.0
711,20140130,34.25,32.0,32.0,31.0,47.0
712,20140130,43.0,37.0,42.0,44.0,61.0
713,20140130,55.0,47.0,43.0,57.0,78.0
714,20140130,55.75,50.0,46.0,50.0,63.0
715,20140130,67.5,44.0,57.0,64.0,82.0
716,20140130,71.25,45.0,51.0,62.0,86.0
717,20140130,65.0,37.0,55.0,58.0,67.0
718,20140130,49.75,33.0,41.0,51.0,52.0
719,20140130,33.75,25.0,32.0,38.0,40.0
720,20140131,25.0,20.0,22.0,31.0,25.0
721,20140131,17.75,20.0,18.0,23.0,17.0
722,20140131,14.5,16.0,12.0,16.0,17.0
723,20140131,16.0,13.0,10.0,15.0,15.0
724,20140131,16.5,12.0,12.0,15.0,15.0
725,20140131,18.5,12.0,11.0,15.0,17.0
726,20140131,37.5,28.0,21.0,26.0,34.0
727,20140131,63.0,55.0,57.0,60.0,69.0
728,20140131,76.25,39.0,70.0,68.0,93.0
729,20140131,70.5,59.0,66.0,66.0,80.0
730,20140131,59.75,52.0,45.0,53.0,62.0
731,20140131,45.25,29.0,37.0,45.0,48.0
732,20140131,36.75,28.0,36.0,39.0,48.0
733,20140131,37.0,32.0,37.0,41.0,49.0
734,20140131,44.75,34.0,37.0,44.0,62.0
735,20140131,45.25,23.0,36.0,45.0,62.0
736,20140131,41.5,22.0,34.0,39.0,51.0
737,20140131,46.0,27.0,36.0,46.0,58.0
738,20140131,58.5,43.0,56.0,64.0,67.0
739,20140131,60.5,46.0,46.0,64.0,65.0
740,20140131,55.75,42.0,46.0,60.0,54.0
741,20140131,57.25,49.0,47.0,62.0,66.0
742,20140131,47.25,44.0,35.0,55.0,51.0
743,20140131,34.5,28.0,23.0,35.0,34.0
744,20140201,26.5,22.0,19.0,32.0,29.0
745,20140201,21.0,17.0,13.0,26.0,20.0
746,20140201,15.0,13.0,12.0,17.0,12.0
747,20140201,13.0,12.0,10.0,19.0,10.0
748,20140201,12.25,10.0,9.0,14.0,10.0
749,20140201,11.5,9.0,8.0,14.0,8.0
750,20140201,13.0,9.0,9.0,13.0,12.0
751,20140201,15.75,11.0,13.0,18.0,12.0
752,20140201,22.75,24.0,16.0,20.0,16.0
753,20140201,38.5,41.0,31.0,32.0,39.0
754,20140201,34.25,27.0,19.0,27.0,42.0
755,20140201,27.75,20.0,21.0,25.0,31.0
756,20140201,27.0,23.0,20.0,25.0,29.0
757,20140201,25.25,21.0,23.0,24.0,32.0
758,20140201,25.75,22.0,23.0,24.0,29.0
759,20140201,17.0,20.0,14.0,19.0,18.0
760,20140201,19.0,23.0,17.0,20.0,22.0
761,20140201,21.5,28.0,21.0,26.0,25.0
762,20140201,28.0,33.0,20.0,26.0,32.0
763,20140201,36.5,41.0,27.0,37.0,36.0
764,20140201,38.5,47.0,28.0,35.0,39.0
765,20140201,36.75,45.0,27.0,33.0,35.0
766,20140201,34.0,41.0,25.0,33.0,29.0
767,20140201,22.0,29.0,13.0,19.0,22.0
768,20140202,18.75,24.0,19.0,23.0,16.0
769,20140202,19.25,28.0,16.0,21.0,18.0
770,20140202,19.5,25.0,17.0,22.0,20.0
771,20140202,19.0,22.0,13.0,22.0,14.0
772,20140202,17.75,18.0,16.0,16.0,11.0
773,20140202,20.0,18.0,12.0,16.0,11.0
774,20140202,22.25,28.0,13.0,14.0,18.0
775,20140202,24.0,33.0,21.0,20.0,32.0
776,20140202,30.5,37.0,27.0,16.0,39.0
777,20140202,32.75,38.0,29.0,22.0,47.0
778,20140202,33.5,35.0,40.0,31.0,28.0
779,20140202,34.25,35.0,44.0,46.0,32.0
780,20140202,36.75,30.0,39.0,42.0,46.0
781,20140202,26.5,19.0,25.0,33.0,27.0
782,20140202,23.5,20.0,25.0,26.0,23.0
783,20140202,20.5,17.0,18.0,23.0,21.0
784,20140202,18.25,17.0,18.0,24.0,20.0
785,20140202,27.25,25.0,25.0,30.0,33.0
786,20140202,38.5,32.0,36.0,47.0,47.0
787,20140202,55.0,53.0,58.0,54.0,61.0
788,20140202,64.25,63.0,68.0,64.0,67.0
789,20140202,68.75,75.0,74.0,68.0,71.0
790,20140202,72.75,81.0,81.0,73.0,76.0
791,20140202,81.75,82.0,80.0,84.0,80.0
792,20140203,66.0,71.0,78.0,74.0,70.0
793,20140203,52.0,60.0,69.0,54.0,60.0
794,20140203,50.5,58.0,57.0,55.0,50.0
795,20140203,49.75,54.0,55.0,53.0,38.0
796,20140203,48.75,52.0,37.0,41.0,32.0
797,20140203,41.5,57.0,44.0,56.0,34.0
798,20140203,43.25,53.0,54.0,56.0,53.0
799,20140203,66.25,62.0,69.0,66.0,70.0
800,20140203,75.75,67.0,76.0,75.0,79.0
801,20140203,76.5,68.0,76.0,71.0,75.0
802,20140203,63.5,65.0,70.0,66.0,63.0
803,20140203,67.5,65.0,68.0,73.0,69.0
804,20140203,66.0,44.0,67.0,74.0,76.0
805,20140203,57.5,45.0,58.0,64.0,68.0
806,20140203,58.0,35.0,58.0,58.0,73.0
807,20140203,45.0,21.0,34.0,37.0,57.0
808,20140203,43.5,20.0,39.0,45.0,56.0
809,20140203,50.5,31.0,44.0,49.0,65.0
810,20140203,70.75,37.0,69.0,65.0,94.0
811,20140203,70.75,38.0,72.0,73.0,81.0
812,20140203,71.25,53.0,64.0,72.0,88.0
813,20140203,68.75,62.0,58.0,73.0,73.0
814,20140203,68.25,73.0,61.0,76.0,72.0
815,20140203,61.5,61.0,41.0,56.0,45.0
816,20140204,43.75,50.0,43.0,50.0,40.0
817,20140204,21.25,19.0,16.0,17.0,21.0
818,20140204,14.0,14.0,10.0,14.0,12.0
819,20140204,11.75,9.0,8.0,10.0,12.0
820,20140204,9.5,5.0,6.0,8.0,11.0
821,20140204,12.5,8.0,7.0,10.0,12.0
822,20140204,22.25,15.0,13.0,21.0,24.0
823,20140204,46.75,34.0,39.0,55.0,56.0
824,20140204,70.5,39.0,56.0,71.0,87.0
825,20140204,67.75,46.0,64.0,75.0,82.0
826,20140204,60.75,38.0,57.0,67.0,71.0
827,20140204,45.25,25.0,42.0,54.0,69.0
828,20140204,40.5,24.0,37.0,50.0,60.0
829,20140204,45.0,32.0,41.0,55.0,64.0
830,20140204,43.75,34.0,44.0,60.0,62.0
831,20140204,44.5,33.0,40.0,54.0,53.0
832,20140204,46.5,35.0,45.0,58.0,60.0
833,20140204,47.25,42.0,49.0,63.0,64.0
834,20140204,48.25,41.0,51.0,65.0,63.0
835,20140204,47.0,35.0,49.0,57.0,64.0
836,20140204,43.0,44.0,47.0,58.0,61.0
837,20140204,40.5,45.0,49.0,56.0,57.0
838,20140204,36.0,37.0,41.0,47.0,48.0
839,20140204,27.5,26.0,30.0,37.0,35.0
840,20140205,19.25,20.0,19.0,32.0,26.0
841,20140205,15.25,22.0,17.0,28.0,18.0
842,20140205,14.0,17.0,16.0,23.0,16.0
843,20140205,18.25,16.0,16.0,22.0,20.0
844,20140205,11.25,8.0,7.0,12.0,10.0
845,20140205,9.0,7.0,6.0,10.0,8.0
846,20140205,16.25,10.0,9.0,17.0,17.0
847,20140205,38.0,25.0,29.0,52.0,50.0
848,20140205,48.0,35.0,49.0,63.0,57.0
849,20140205,52.0,38.0,44.0,56.0,66.0
850,20140205,38.5,27.0,26.0,45.0,46.0
851,20140205,34.75,19.0,31.0,41.0,51.0
852,20140205,32.0,20.0,28.0,44.0,56.0
853,20140205,30.0,17.0,27.0,36.0,48.0
854,20140205,29.25,15.0,25.0,37.0,44.0
855,20140205,26.0,15.0,19.0,31.0,39.0
856,20140205,30.75,16.0,29.0,38.0,50.0
857,20140205,37.0,21.0,29.0,46.0,57.0
858,20140205,48.25,31.0,46.0,62.0,73.0
859,20140205,58.5,41.0,52.0,70.0,85.0
860,20140205,55.25,41.0,52.0,68.0,76.0
861,20140205,40.75,31.0,44.0,57.0,44.0
862,20140205,44.75,32.0,37.0,59.0,62.0
863,20140205,34.5,24.0,20.0,37.0,34.0
864,20140206,31.0,32.0,25.0,36.0,34.0
865,20140206,26.0,38.0,26.0,43.0,31.0
866,20140206,24.75,28.0,18.0,32.0,22.0
867,20140206,19.25,23.0,12.0,26.0,20.0
868,20140206,21.75,23.0,12.0,26.0,19.0
869,20140206,20.0,29.0,20.0,28.0,22.0
870,20140206,39.25,49.0,37.0,44.0,32.0
871,20140206,59.25,60.0,58.0,72.0,56.0
872,20140206,64.0,62.0,60.0,74.0,65.0
873,20140206,54.75,56.0,61.0,66.0,62.0
874,20140206,37.25,43.0,47.0,37.0,47.0
875,20140206,27.5,32.0,36.0,42.0,47.0
876,20140206,31.25,33.0,36.0,43.0,46.0
877,20140206,33.5,30.0,38.0,48.0,47.0
878,20140206,27.5,18.0,25.0,34.0,41.0
879,20140206,20.0,15.0,18.0,25.0,32.0
880,20140206,23.75,20.0,24.0,34.0,37.0
881,20140206,31.25,23.0,28.0,37.0,47.0
882,20140206,33.25,24.0,35.0,41.0,50.0
883,20140206,33.25,19.0,29.0,44.0,46.0
884,20140206,34.0,23.0,29.0,50.0,43.0
885,20140206,28.5,21.0,26.0,45.0,34.0
886,20140206,22.75,17.0,17.0,30.0,29.0
887,20140206,15.75,13.0,11.0,20.0,18.0
888,20140207,11.5,9.0,10.0,15.0,11.0
889,20140207,9.25,8.0,8.0,11.0,8.0
890,20140207,10.25,7.0,8.0,11.0,9.0
891,20140207,9.0,7.0,8.0,11.0,8.0
892,20140207,8.25,6.0,8.0,9.0,6.0
893,20140207,10.25,7.0,10.0,11.0,8.0
894,20140207,26.25,15.0,17.0,19.0,36.0
895,20140207,56.75,36.0,51.0,54.0,76.0
896,20140207,80.5,48.0,84.0,77.0,110.0
897,20140207,62.0,49.0,56.0,62.0,70.0
898,20140207,40.5,31.0,34.0,44.0,51.0
899,20140207,33.0,21.0,27.0,41.0,47.0
900,20140207,30.0,21.0,28.0,34.0,43.0
901,20140207,28.75,19.0,22.0,35.0,45.0
902,20140207,27.0,16.0,24.0,36.0,45.0
903,20140207,30.5,17.0,26.0,34.0,49.0
904,20140207,31.0,21.0,26.0,39.0,43.0
905,20140207,35.75,24.0,30.0,46.0,49.0
906,20140207,40.25,29.0,36.0,52.0,55.0
907,20140207,41.75,36.0,40.0,57.0,51.0
908,20140207,44.0,36.0,37.0,58.0,53.0
909,20140207,39.5,30.0,37.0,54.0,53.0
910,20140207,35.5,39.0,31.0,42.0,41.0
911,20140207,25.5,21.0,22.0,31.0,29.0
912,20140208,19.75,16.0,16.0,24.0,26.0
913,20140208,19.5,18.0,15.0,28.0,24.0
914,20140208,17.25,18.0,17.0,26.0,21.0
915,20140208,16.75,15.0,14.0,24.0,19.0
916,20140208,14.75,16.0,13.0,24.0,18.0
917,20140208,13.25,12.0,10.0,17.0,15.0
918,20140208,14.5,15.0,11.0,20.0,16.0
919,20140208,17.25,14.0,13.0,23.0,19.0
920,20140208,16.0,15.0,15.0,21.0,20.0
921,20140208,20.75,15.0,18.0,26.0,27.0
922,20140208,29.25,21.0,26.0,37.0,37.0
923,20140208,34.0,26.0,32.0,46.0,40.0
924,20140208,30.0,26.0,26.0,42.0,35.0
925,20140208,28.25,21.0,24.0,39.0,37.0
926,20140208,27.25,20.0,24.0,35.0,40.0
927,20140208,19.25,16.0,17.0,25.0,23.0
928,20140208,20.75,14.0,19.0,28.0,25.0
929,20140208,22.25,18.0,19.0,31.0,25.0
930,20140208,30.5,22.0,27.0,37.0,35.0
931,20140208,46.75,37.0,40.0,51.0,62.0
932,20140208,48.5,33.0,44.0,58.0,59.0
933,20140208,40.5,38.0,40.0,53.0,42.0
934,20140208,41.0,52.0,32.0,43.0,54.0
935,20140208,30.0,37.0,30.0,30.0,28.0
936,20140209,32.75,32.0,20.0,23.0,33.0
937,20140209,27.5,30.0,19.0,27.0,23.0
938,20140209,27.75,30.0,22.0,34.0,27.0
939,20140209,26.5,26.0,31.0,40.0,33.0
940,20140209,19.25,19.0,16.0,31.0,22.0
941,20140209,16.25,22.0,16.0,26.0,22.0
942,20140209,15.75,13.0,12.0,20.0,14.0
943,20140209,15.0,12.0,15.0,17.0,15.0
944,20140209,22.75,20.0,16.0,22.0,25.0
945,20140209,27.25,29.0,24.0,35.0,32.0
946,20140209,32.5,26.0,28.0,35.0,39.0
947,20140209,37.0,35.0,38.0,48.0,45.0
948,20140209,34.25,26.0,35.0,44.0,43.0
949,20140209,27.5,21.0,30.0,35.0,32.0
950,20140209,28.0,25.0,31.0,33.0,39.0
951,20140209,23.75,26.0,24.0,29.0,32.0
952,20140209,29.25,33.0,31.0,37.0,29.0
953,20140209,42.75,60.0,61.0,39.0,39.0
954,20140209,52.75,62.0,69.0,48.0,56.0
955,20140209,48.5,65.0,67.0,52.0,53.0
956,20140209,61.0,76.0,82.0,62.0,59.0
957,20140209,80.0,81.0,94.0,80.0,69.0
958,20140209,68.5,72.0,76.0,80.0,69.0
959,20140209,16.25,13.0,12.0,19.0,15.0
960,20140210,8.25,7.0,7.0,11.0,7.0
961,20140210,7.0,6.0,6.0,8.0,6.0
962,20140210,6.0,6.0,5.0,8.0,6.0
963,20140210,5.25,4.0,5.0,6.0,3.0
964,20140210,6.0,7.0,6.0,6.0,6.0
965,20140210,7.5,7.0,5.0,7.0,7.0
966,20140210,15.5,18.0,12.0,13.0,16.0
967,20140210,26.5,22.0,23.0,22.0,32.0
968,20140210,41.5,39.0,42.0,46.0,47.0
969,20140210,41.75,45.0,45.0,43.0,42.0
970,20140210,27.25,29.0,24.0,26.0,33.0
971,20140210,25.0,29.0,23.0,25.0,33.0
972,20140210,26.25,25.0,22.0,24.0,35.0
973,20140210,24.25,24.0,22.0,25.0,31.0
974,20140210,27.0,28.0,25.0,31.0,39.0
975,20140210,25.0,24.0,23.0,28.0,37.0
976,20140210,26.0,26.0,31.0,32.0,36.0
977,20140210,28.25,29.0,31.0,36.0,36.0
978,20140210,38.25,40.0,41.0,47.0,49.0
979,20140210,41.75,46.0,52.0,48.0,56.0
980,20140210,45.5,49.0,36.0,50.0,50.0
981,20140210,41.25,38.0,29.0,40.0,55.0
982,20140210,31.25,29.0,26.0,40.0,48.0
983,20140210,25.75,28.0,15.0,20.0,29.0
984,20140211,17.5,15.0,14.0,18.0,16.0
985,20140211,11.5,9.0,8.0,11.0,12.0
986,20140211,9.75,10.0,6.0,9.0,10.0
987,20140211,9.0,8.0,7.0,10.0,8.0
988,20140211,15.0,13.0,9.0,13.0,11.0
989,20140211,19.5,15.0,11.0,15.0,14.0
990,20140211,30.75,20.0,20.0,31.0,36.0
991,20140211,52.25,38.0,51.0,62.0,71.0
992,20140211,55.25,38.0,48.0,65.0,74.0
993,20140211,64.5,45.0,55.0,68.0,90.0
994,20140211,66.0,56.0,56.0,74.0,79.0
995,20140211,64.25,46.0,52.0,69.0,79.0
996,20140211,42.0,33.0,41.0,63.0,59.0
997,20140211,45.25,31.0,41.0,68.0,66.0
998,20140211,44.25,32.0,34.0,63.0,57.0
999,20140211,44.0,32.0,42.0,59.0,59.0
1000,20140211,53.75,39.0,49.0,68.0,66.0
1001,20140211,62.5,42.0,55.0,72.0,74.0
1002,20140211,68.5,59.0,69.0,84.0,85.0
1003,20140211,76.5,67.0,76.0,91.0,87.0
1004,20140211,82.75,68.0,73.0,76.0,98.0
1005,20140211,65.5,42.0,58.0,57.0,74.0
1006,20140211,51.75,39.0,49.0,62.0,62.0
1007,20140211,58.25,49.0,56.0,67.0,72.0
1008,20140212,48.25,55.0,37.0,63.0,61.0
1009,20140212,41.0,45.0,29.0,52.0,45.0
1010,20140212,43.5,35.0,29.0,44.0,51.0
1011,20140212,31.75,28.0,20.0,29.0,22.0
1012,20140212,24.75,17.0,16.0,23.0,21.0
1013,20140212,20.0,13.0,14.0,16.0,18.0
1014,20140212,25.5,12.0,16.0,18.0,35.0
1015,20140212,45.0,25.0,32.0,41.0,71.0
1016,20140212,60.75,42.0,66.0,64.0,72.0
1017,20140212,64.0,53.0,66.0,65.0,76.0
1018,20140212,55.5,38.0,50.0,51.0,72.0
1019,20140212,45.25,35.0,42.0,53.0,57.0
1020,20140212,46.75,34.0,45.0,53.0,61.0
1021,20140212,44.5,31.0,41.0,51.0,58.0
1022,20140212,53.75,38.0,53.0,54.0,73.0
1023,20140212,52.0,35.0,43.0,53.0,63.0
1024,20140212,59.0,41.0,55.0,64.0,79.0
1025,20140212,74.0,38.0,75.0,72.0,108.0
1026,20140212,75.75,50.0,80.0,75.0,99.0
1027,20140212,77.75,63.0,77.0,86.0,92.0
1028,20140212,76.5,76.0,102.0,88.0,82.0
1029,20140212,87.0,86.0,89.0,80.0,75.0
1030,20140212,77.5,80.0,86.0,82.0,73.0
1031,20140212,71.5,82.0,78.0,86.0,77.0
1032,20140213,61.5,65.0,61.0,81.0,75.0
1033,20140213,61.75,50.0,59.0,71.0,62.0
1034,20140213,56.75,47.0,53.0,57.0,55.0
1035,20140213,41.5,44.0,41.0,49.0,38.0
1036,20140213,17.5,15.0,20.0,19.0,17.0
1037,20140213,14.75,9.0,9.0,12.0,14.0
1038,20140213,27.0,22.0,15.0,26.0,24.0
1039,20140213,52.5,38.0,48.0,61.0,62.0
1040,20140213,71.0,57.0,69.0,73.0,90.0
1041,20140213,78.0,66.0,70.0,83.0,93.0
1042,20140213,67.25,56.0,68.0,77.0,86.0
1043,20140213,56.5,35.0,61.0,54.0,82.0
1044,20140213,41.25,24.0,40.0,48.0,54.0
1045,20140213,30.75,17.0,23.0,33.0,40.0
1046,20140213,29.0,17.0,26.0,33.0,38.0
1047,20140213,24.25,15.0,23.0,35.0,33.0
1048,20140213,27.75,19.0,29.0,39.0,37.0
1049,20140213,31.75,17.0,26.0,43.0,45.0
1050,20140213,39.25,26.0,36.0,53.0,49.0
1051,20140213,45.0,33.0,46.0,64.0,56.0
1052,20140213,39.0,34.0,40.0,56.0,43.0
1053,20140213,38.0,33.0,36.0,55.0,47.0
1054,20140213,25.0,22.0,22.0,39.0,30.0
1055,20140213,19.75,17.0,14.0,26.0,19.0
1056,20140214,15.75,11.0,13.0,22.0,18.0
1057,20140214,13.0,11.0,8.0,16.0,16.0
1058,20140214,10.5,11.0,7.0,15.0,11.0
1059,20140214,15.75,10.0,9.0,16.0,15.0
1060,20140214,17.25,15.0,11.0,19.0,16.0
1061,20140214,19.25,18.0,12.0,22.0,18.0
1062,20140214,29.75,17.0,17.0,27.0,29.0
1063,20140214,42.5,25.0,31.0,39.0,46.0
1064,20140214,52.5,43.0,51.0,59.0,69.0
1065,20140214,53.0,42.0,49.0,61.0,72.0
1066,20140214,33.5,29.0,34.0,41.0,44.0
1067,20140214,23.25,16.0,18.0,29.0,36.0
1068,20140214,22.25,16.0,22.0,30.0,32.0
1069,20140214,23.25,16.0,19.0,29.0,33.0
